URL	chrom:TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Sequence	2024_12_16_005c-H
Name	005c-H3F_conc
Number	7
Position	5
Comment	
Processing Method	Basic Quantitative
Instrument Method	2024_12_16_005c-H - Copy
Type	Unknown
Status	Finished
Inject Time	12/16/2024 3:47:11 PM -05:00
Volume (µl)	3.0000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	2.500490
Time Max. (min)	6.996633
Data Points	1323
Detector	MSDevice
Generating Data System	Chromeleon 7.3 Build 60919 (5efd55c28726aa174740e3ad3b435409b51aa6a1)
Exporting Data System	Chromeleon 7.3.0.0
Operator	Instrument Controller
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	2696275.648772
Signal Max.	96889854.562278
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406097

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
5.149882	0.2041	4988218.976939
5.153282	0.204	4929948.518952
5.156683	0.2041	4951710.784901
5.160085	0.2041	4979654.711852
5.163485	0.204	5067296.734162
5.166887	0.2041	5022836.391879
5.170287	0.204	4848796.612309
5.173688	0.2041	4731020.615816
5.177090	0.2041	4898255.098458
5.180490	0.204	5091594.288873
5.183892	0.2041	5028493.144780
5.187292	0.204	5036066.397633
5.190693	0.2041	4999699.219263
5.194095	0.2041	4874161.706120
5.197495	0.204	4923951.314044
5.200897	0.2041	4974188.565766
5.204297	0.204	4900872.117400
5.207698	0.2041	4835488.086928
5.211100	0.2041	4957061.513360
5.214500	0.204	5161724.861097
5.217902	0.2041	5087164.463550
5.221302	0.204	5029641.516930
5.224703	0.2041	5160827.682256
5.228105	0.2041	5088211.739332
5.231505	0.204	4968886.131383
5.234907	0.2041	4970868.223145
5.238308	0.2041	4961286.911290
5.241708	0.204	5133153.933745
5.245110	0.2041	5226960.988513
5.248510	0.204	5124996.143364
5.251912	0.2041	5033240.166782
5.255313	0.2041	5044960.422574
5.258713	0.204	5065631.290838
5.262115	0.2041	5056105.008283
5.265515	0.204	5202070.316447
5.268917	0.2041	5150989.347097
5.272318	0.2041	4955795.971866
5.275718	0.204	4971558.491057
5.279120	0.2041	4977717.939328
5.282520	0.204	5065006.500117
5.285922	0.2041	5056141.564282
5.289323	0.2041	4897960.859740
5.292723	0.204	5092101.841733
5.296125	0.2041	5155883.410709
5.299527	0.2041	5036157.634780
5.302927	0.204	5216111.391289
5.306328	0.2041	5208303.654801
5.309728	0.204	5130838.389556
5.313130	0.2041	5162093.759294
5.316532	0.2041	5015110.612966
5.319932	0.204	4882067.151077
5.323333	0.2041	5034876.665190
5.326733	0.204	5135501.374625
5.330135	0.2041	5112290.753509
5.333537	0.2041	5259811.711044
5.336937	0.204	5189934.673166
5.340338	0.2041	5092610.146712
5.343738	0.204	5287773.438225
5.347140	0.2041	5300770.496510
5.350542	0.2041	5240637.114371
5.353942	0.204	5314072.937688
5.357343	0.2041	5252008.579470
5.360743	0.204	5178609.923686
5.364145	0.2041	5286001.602055
5.367547	0.2041	5421603.608571
5.370947	0.204	5429179.219154
5.374348	0.2041	5291380.874693
5.377750	0.2041	5189605.752200
5.381150	0.204	5354024.548746
5.384552	0.2041	5273914.436678
5.387952	0.204	5057480.895565
5.391353	0.2041	5236389.544800
5.394755	0.2041	5123607.682281
5.398155	0.204	5064946.096871
5.401557	0.2041	5299679.026040
5.404957	0.204	5206144.717496
5.408358	0.2041	5100496.563707
5.411760	0.2041	5256516.147531
5.415160	0.204	5255509.194339
5.418562	0.2041	5072101.031873
5.421962	0.204	5160698.593373
5.425363	0.2041	5229401.817544
5.428765	0.2041	5177923.137246
5.432165	0.204	5088675.360813
5.435567	0.2041	4906119.811637
5.438968	0.2041	4990728.537215
5.442368	0.204	5188860.879807
5.445770	0.2041	5141345.345008
5.449170	0.204	5188120.204076
5.452572	0.2041	5150797.159108
5.455973	0.2041	4958021.737151
5.459373	0.204	5255557.161338
5.462775	0.2041	5267651.442290
5.466175	0.204	4976638.218316
5.469577	0.2041	5128054.001830
5.472978	0.2041	5034295.494047
5.476378	0.204	4967446.412195
5.479780	0.2041	5113313.273939
5.483180	0.204	5037549.457781
5.486582	0.2041	5193043.839831
5.489983	0.2041	5260681.853791
5.493383	0.204	5212815.252257
5.496785	0.2041	5373442.594085
5.500185	0.204	5273600.809269
5.503587	0.2041	5103896.125835
5.506988	0.2041	5129487.537566
5.510388	0.204	5121319.185120
5.513790	0.2041	5173418.737460
5.517192	0.2041	5237564.197864
5.520592	0.204	5083311.524605
5.523993	0.2041	5086608.221374
5.527393	0.204	5273984.173843
5.530795	0.2041	5337272.483835
5.534197	0.2041	5113160.064242
5.537597	0.204	5047513.019957
5.540998	0.2041	5241715.542315
5.544398	0.204	5220129.743203
5.547800	0.2041	5197373.110934
5.551202	0.2041	5238179.800573
5.554602	0.204	5287608.063087
5.558003	0.2041	5426850.421777
5.561403	0.204	5510492.572094
5.564805	0.2041	5233342.812467
5.568207	0.2041	5076836.168282
5.571607	0.204	5200452.083890
5.575008	0.2041	5218911.576509
5.578410	0.2041	5207564.233732
5.581810	0.204	5181019.384194
5.585212	0.2041	5222530.800896
5.588612	0.204	5264830.807112
5.592013	0.2041	5218767.878640
5.595415	0.2041	5297001.780092
5.598815	0.204	5444275.776694
5.602217	0.2041	5391915.152872
5.605617	0.204	5409148.855127
5.609018	0.2041	5495299.439733
5.612420	0.2041	5443894.013705
5.615820	0.204	5518806.642525
5.619222	0.2041	5499276.781783
5.622622	0.204	5409749.367599
5.626023	0.2041	5428434.832430
5.629425	0.2041	5434884.489832
5.632825	0.204	5339203.113178
5.636227	0.2041	5322818.191160
5.639627	0.204	5327251.009307
5.643028	0.2041	5218075.867531
5.646430	0.2041	5299980.560131
5.649830	0.204	5429606.407202
5.653232	0.2041	5324794.262534
5.656633	0.2041	5353771.322372
5.660033	0.204	5459684.074040
5.663435	0.2041	5231925.057131
5.666835	0.204	5171118.285135
5.670237	0.2041	5283816.338922
5.673638	0.2041	5342467.290552
5.677038	0.204	5411232.886168
5.680440	0.2041	5525655.710159
5.683840	0.204	5435090.945169
5.687242	0.2041	5342735.661099
5.690643	0.2041	5410328.405995
5.694043	0.204	5259234.952446
5.697445	0.2041	5218923.886565
5.700845	0.204	5272347.449125
5.704247	0.2041	5215708.513884
5.707648	0.2041	5219412.660325
5.711048	0.204	5213616.696281
5.714450	0.2041	5364277.706673
5.717852	0.2041	5479232.600487
5.721252	0.204	5268992.247842
5.724653	0.2041	5292772.241677
5.728053	0.204	5449044.118346
5.731455	0.2041	5417436.733474
5.734857	0.2041	5350036.752566
5.738257	0.204	5256890.616540
5.741658	0.2041	5310910.644570
5.745058	0.204	5276925.500763
5.748460	0.2041	5119747.844344
5.751862	0.2041	5412312.977307
5.755262	0.204	5456343.064492
5.758663	0.2041	5169935.957357
5.762063	0.204	5317287.856103
5.765465	0.2041	5514144.645255
5.768867	0.2041	5506546.225827
5.772267	0.204	5371700.862915
5.775668	0.2041	5312396.601519
5.779068	0.204	5425517.782238
5.782470	0.2041	5411591.648851
5.785872	0.2041	5280446.470621
5.789272	0.204	5395742.920237
5.792673	0.2041	5356261.368977
5.796075	0.2041	5341888.451753
5.799475	0.204	5515667.904312
5.802877	0.2041	5372461.318603
5.806277	0.204	5203042.428857
5.809678	0.2041	5345324.955610
5.813080	0.2041	5459810.195050
5.816480	0.204	5524698.544282
5.819882	0.2041	5550317.244905
5.823282	0.204	5399023.906342
5.826683	0.2041	5375527.258832
5.830085	0.2041	5319662.912581
5.833485	0.204	5321006.201187
5.836887	0.2041	5306188.860604
5.840287	0.204	5315129.615724
5.843688	0.2041	5431019.822274
5.847090	0.2041	5349421.353010
5.850490	0.204	5363084.688494
5.853892	0.2041	5349592.853371
5.857293	0.2041	5263889.717316
5.860693	0.204	5386312.611553
5.864095	0.2041	5499633.581368
5.867495	0.204	5373734.053566
5.870897	0.2041	5283946.889335
5.874298	0.2041	5422475.452843
5.877698	0.204	5546084.803280
5.881100	0.2041	5468968.964969
5.884500	0.204	5469071.102240
5.887902	0.2041	5400607.445722
5.891303	0.2041	5382891.293255
5.894703	0.204	5399287.910174
5.898105	0.2041	5245212.200849
5.901505	0.204	5371480.577857
5.904907	0.2041	5419690.756814
5.908308	0.2041	5370436.321603
5.911708	0.204	5443186.909621
5.915110	0.2041	5370103.464025
5.918510	0.204	5448735.184087
5.921912	0.2041	5486895.867869
5.925313	0.2041	5457161.668684
5.928713	0.204	5499088.386800
5.932115	0.2041	5290496.465551
5.935517	0.2041	5207924.918038
5.938917	0.204	5268967.050569
5.942318	0.2041	5258091.999470
5.945718	0.204	5352735.114859
5.949120	0.2041	5446896.137556
5.952522	0.2041	5377704.021082
5.955922	0.204	5353336.447595
5.959323	0.2041	5532199.969583
5.962723	0.204	5567789.797690
5.966125	0.2041	5494127.000210
5.969527	0.2041	5512375.442020
5.972927	0.204	5496925.417170
5.976328	0.2041	5463163.295406
5.979728	0.204	5439255.865104
5.983130	0.2041	5455797.320648
5.986532	0.2041	5500607.556478
5.989932	0.204	5531227.308655
5.993333	0.2041	5588904.732860
5.996735	0.2041	5508874.328319
6.000135	0.204	5365629.220762
6.003537	0.2041	5408752.372359
6.006937	0.204	5401647.309809
6.010338	0.2041	5445413.064129
6.013740	0.2041	5542399.159192
6.017140	0.204	5366756.170925
6.020542	0.2041	5533829.731354
6.023942	0.204	5646516.023592
6.027343	0.2041	5511926.244491
6.030745	0.2041	5550962.271799
6.034145	0.204	5390468.647015
6.037547	0.2041	5397341.340255
6.040947	0.204	5579453.138629
6.044348	0.2041	5467423.454036
6.047750	0.2041	5424218.018468
6.051150	0.204	5580547.173084
6.054552	0.2041	5657308.836495
6.057953	0.2041	5594884.858557
6.061353	0.204	5581400.246589
6.064755	0.2041	5677583.870051
6.068155	0.204	5699988.223543
6.071557	0.2041	5559271.958762
6.074958	0.2041	5515575.438199
6.078358	0.204	5696841.312102
6.081760	0.2041	5790324.811888
6.085160	0.204	5832940.573219
6.088562	0.2041	5914471.695037
6.091963	0.2041	5868727.331780
6.095363	0.204	5770479.989046
6.098765	0.2041	5716408.803780
6.102165	0.204	5791854.226155
6.105567	0.2041	5736139.783820
6.108968	0.2041	5827802.228352
6.112368	0.204	5957976.490956
6.115770	0.2041	5716962.393508
6.119170	0.204	5681151.061137
6.122572	0.2041	5653856.716561
6.125973	0.2041	5533903.868717
6.129373	0.204	5531492.241942
6.132775	0.2041	5494895.889615
6.136177	0.2041	5668520.098219
6.139577	0.204	5675285.355292
6.142978	0.2041	5512956.362936
6.146378	0.204	5656444.870832
6.149780	0.2041	5641267.004118
6.153182	0.2041	5476500.997536
6.156582	0.204	5540780.664316
6.159983	0.2041	5607143.724957
6.163383	0.204	5748540.457989
6.166785	0.2041	5744439.026352
6.170187	0.2041	5462337.653945
6.173587	0.204	5520704.493324
6.176988	0.2041	5664460.423186
6.180388	0.204	5670092.829988
6.183790	0.2041	5650183.017250
6.187192	0.2041	5483118.900549
6.190592	0.204	5465287.496639
6.193993	0.2041	5554048.999148
6.197395	0.2041	5554494.768908
6.200795	0.204	5643637.375953
6.204197	0.2041	5602132.075742
6.207597	0.204	5450461.864829
6.210998	0.2041	5620042.423539
6.214400	0.2041	5777643.657262
6.217800	0.204	5641355.553923
6.221202	0.2041	5679888.544170
6.224602	0.204	5705701.609608
6.228003	0.2041	5563320.307536
6.231405	0.2041	5465230.785835
6.234805	0.204	5528295.606310
6.238207	0.2041	5782049.929208
6.241607	0.204	5674893.725624
6.245008	0.2041	5447250.707734
6.248410	0.2041	5502647.572305
6.251810	0.204	5642818.512269
6.255212	0.2041	5728626.637610
6.258612	0.204	5665237.664366
6.262013	0.2041	5655771.565298
6.265415	0.2041	5640113.778039
6.268815	0.204	5668950.933424
6.272217	0.2041	5845370.016550
6.275618	0.2041	5908523.018205
6.279018	0.204	5906980.691772
6.282420	0.2041	5864255.225833
6.285820	0.204	5856866.235004
6.289222	0.2041	5809952.111505
6.292623	0.2041	5673189.753014
6.296023	0.204	5660061.884100
6.299425	0.2041	5690390.825950
6.302825	0.204	5868920.133540
6.306227	0.2041	5889775.391088
6.309628	0.2041	5905396.082966
6.313028	0.204	5895046.651623
6.316430	0.2041	5797205.894126
6.319830	0.204	5983454.800880
6.323232	0.2041	5931766.682922
6.326633	0.2041	5723898.379811
6.330033	0.204	5790622.247850
6.333435	0.2041	5659744.258836
6.336837	0.2041	5558756.713197
6.340237	0.204	5728091.082038
6.343638	0.2041	5839150.683123
6.347038	0.204	5798458.701655
6.350440	0.2041	5681620.162884
6.353842	0.2041	5752391.532522
6.357242	0.204	5923959.613696
6.360643	0.2041	5894762.301201
6.364043	0.204	5705295.749372
6.367445	0.2041	5718388.332695
6.370847	0.2041	5670974.039586
6.374247	0.204	5581966.471732
6.377648	0.2041	5627031.925795
6.381048	0.204	5698045.347597
6.384450	0.2041	5822295.638720
6.387852	0.2041	5721979.937533
6.391252	0.204	5701307.940408
6.394653	0.2041	5915540.818574
6.398055	0.2041	5797990.319073
6.401455	0.204	5547716.344804
6.404857	0.2041	5619359.612211
6.408257	0.204	5780426.627431
6.411658	0.2041	5644106.968058
6.415060	0.2041	5661784.334411
6.418460	0.204	5841900.154415
6.421862	0.2041	5728168.111304
6.425262	0.204	5769551.276803
6.428663	0.2041	5722513.231232
6.432065	0.2041	5679892.549183
6.435465	0.204	5969746.645730
6.438867	0.2041	5839771.368978
6.442267	0.204	5672963.123196
6.445668	0.2041	5887135.802821
6.449070	0.2041	5809404.846722
6.452470	0.204	5700413.330843
6.455872	0.2041	5765048.059767
6.459272	0.204	5741876.933320
6.462673	0.2041	5778290.820490
6.466075	0.2041	5869611.882833
6.469475	0.204	5780019.838179
6.472877	0.2041	5677985.437727
6.476278	0.2041	5753051.888956
6.479678	0.204	5834558.836564
6.483080	0.2041	5900661.516651
6.486480	0.204	5850658.117393
6.489882	0.2041	5731710.840443
6.493283	0.2041	5701686.432709
6.496683	0.204	5861079.512494
6.500085	0.2041	5931104.905590
6.503485	0.204	5787545.183068
6.506887	0.2041	5680110.897837
6.510288	0.2041	5633994.920198
6.513688	0.204	5618895.642462
6.517090	0.2041	5694014.446046
6.520490	0.204	5782874.474279
6.523892	0.2041	5796638.287594
6.527293	0.2041	5744480.345629
6.530693	0.204	5935354.328584
6.534095	0.2041	6014225.001641
6.537497	0.2041	5633435.578813
6.540897	0.204	5599609.283130
6.544298	0.2041	5714524.896973
6.547698	0.204	5579666.436394
6.551100	0.2041	5662843.057579
6.554502	0.2041	5800333.096117
6.557902	0.204	5756812.938650
6.561303	0.2041	5667909.350838
6.564703	0.204	5626306.346151
6.568105	0.2041	5542233.450781
6.571507	0.2041	5559066.132316
6.574907	0.204	5600382.020789
6.578308	0.2041	5639482.854172
6.581708	0.204	5791056.228744
6.585110	0.2041	5780913.899812
6.588512	0.2041	5629620.198176
6.591912	0.204	5821805.442206
6.595313	0.2041	5960556.771833
6.598713	0.204	5730856.808084
6.602115	0.2041	5695351.936126
6.605517	0.2041	5782396.609141
6.608917	0.204	5743042.804175
6.612318	0.2041	5777604.478383
6.615720	0.2041	5792058.357689
6.619120	0.204	5712695.850668
6.622522	0.2041	5928063.155555
6.625922	0.204	5819829.961623
6.629323	0.2041	5703515.041993
6.632725	0.2041	5816890.919907
6.636125	0.204	5638957.320248
6.639527	0.2041	5747223.059166
6.642927	0.204	5885915.075371
6.646328	0.2041	5930012.583467
6.649730	0.2041	5938179.060554
6.653130	0.204	5798898.363787
6.656532	0.2041	5854823.932408
6.659932	0.204	5896280.273086
6.663333	0.2041	5776208.749050
6.666735	0.2041	5705007.676006
6.670135	0.204	5706512.510973
6.673537	0.2041	5666594.883879
6.676938	0.2041	5632027.430422
6.680338	0.204	5674250.142624
6.683740	0.2041	5765837.033686
6.687140	0.204	5836842.034487
6.690542	0.2041	5872998.750932
6.693943	0.2041	5768419.882356
6.697343	0.204	5707821.090859
6.700745	0.2041	5876308.636485
6.704145	0.204	5814353.138332
6.707547	0.2041	5791341.346462
6.710948	0.2041	6004282.268531
6.714348	0.204	5847110.213492
6.717750	0.2041	5598011.710317
6.721150	0.204	5547313.194118
6.724552	0.2041	5652472.545580
6.727953	0.2041	5719664.510009
6.731353	0.204	5695690.636838
6.734755	0.2041	5951186.263726
6.738155	0.204	5891621.987026
6.741557	0.2041	5745261.055326
6.744958	0.2041	5811236.370710
6.748358	0.204	5629137.489173
6.751760	0.2041	5665008.139734
6.755162	0.2041	5900343.650062
6.758562	0.204	5854204.226700
6.761963	0.2041	5576558.359421
6.765363	0.204	5494079.198998
6.768765	0.2041	5756559.169222
6.772167	0.2041	5774570.563094
6.775567	0.204	5720803.706602
6.778968	0.2041	5873024.152945
6.782368	0.204	5748128.938079
6.785770	0.2041	5620487.725313
6.789172	0.2041	5612428.046517
6.792572	0.204	5561386.626926
6.795973	0.2041	5761731.878281
6.799373	0.204	5889952.278593
6.802775	0.2041	5803579.816219
6.806177	0.2041	5868953.939903
6.809577	0.204	5824774.789396
6.812978	0.2041	5790284.913361
6.816380	0.2041	5989086.397384
6.819780	0.204	6002170.111058
6.823182	0.2041	5792643.277075
6.826582	0.204	5758257.624814
6.829983	0.2041	5876208.486224
6.833385	0.2041	5944488.120691
6.836785	0.204	5865088.422164
6.840187	0.2041	5804631.248956
6.843587	0.204	5969923.231118
6.846988	0.2041	6079555.966904
6.850390	0.2041	6031335.345916
6.853790	0.204	5898532.905795
6.857192	0.2041	5728423.740430
6.860592	0.204	5856040.266278
6.863993	0.2041	5921048.303664
6.867395	0.2041	5837967.903947
6.870795	0.204	6002384.660073
6.874197	0.2041	5971883.919274
6.877597	0.204	5945445.243375
6.880998	0.2041	6126470.899465
6.884400	0.2041	6128226.962917
6.887800	0.204	6042643.219741
6.891202	0.2041	6064634.108934
6.894603	0.2041	5950458.355163
6.898003	0.204	5933517.696197
6.901405	0.2041	6099789.491892
6.904805	0.204	6217868.705670
6.908207	0.2041	6112110.584149
6.911608	0.2041	5907674.236843
6.915008	0.204	6002397.961914
6.918410	0.2041	5974795.130609
6.921810	0.204	5995764.342365
6.925212	0.2041	5997523.333697
6.928613	0.2041	6001565.870009
6.932013	0.204	6163801.924838
6.935415	0.2041	6306069.045396
6.938815	0.204	6321507.790425
6.942217	0.2041	5956375.727447
6.945618	0.2041	5868069.464090
6.949018	0.204	5977347.298384
6.952420	0.2041	6064621.194099
6.955820	0.204	6179142.018687
6.959222	0.2041	6096471.867697
6.962623	0.2041	6061287.215082
6.966023	0.204	6127294.582558
6.969425	0.2041	6199998.230213
6.972827	0.2041	6205990.025782
6.976227	0.204	6075035.248076
6.979628	0.2041	6018028.285806
6.983028	0.204	6058415.262395
6.986430	0.2041	6014906.562930
6.989832	0.2041	5985648.595692
6.993232	0.204	6009512.587798
6.996633	0.2041	5938454.002482
